#Table1
ra,dec,z
124.49192,21.140207,0.02840103
124.49219,56.205228,0.02892811
124.4941,32.859975,0.01769865
124.49501,14.628398,0.02765991
124.49656,16.266631,0.02336176
124.4987,58.525657,0.02824231
124.49985,43.27572,0.02454043
124.50593,47.852614,0.01036783
124.50706,56.47699,0.02982652
124.51944,59.131123,0.0269813
124.51988,58.089678,0.02632646
124.52353,57.121074,0.02863128
124.5309,58.638243,0.02453963
124.53164,26.633861,0.02016607
124.53318,48.090714,0.01354085
124.53651,23.047585,0.01327917
124.53778,57.76177,0.02684825
124.54419,57.758777,0.02680186
124.55304,57.814475,0.02646618
124.55373,57.778257,0.02730007
124.55428,57.777468,0.02720374
124.56684,44.373588,0.02353603
124.56839,57.211826,0.02798952
124.57109,28.349261,0.02005517
124.57175,23.274689,0.01329312
124.57844,59.129448,0.0272337
124.60425,12.129901,0.02005497
124.60537,43.154888,0.01539247
124.60564,56.081335,0.02517191
124.60739,29.959557,0.0199058
124.60743,20.787503,0.01612445
124.61064,58.567632,0.026584
124.61525,30.299326,0.01099768
124.61878,49.613453,0.02648285
124.61907,55.970754,0.02879692
124.62311,20.761394,0.01606008
124.63593,21.074887,0.01467201
124.65507,58.542465,0.02672618
124.67039,26.53551,0.02020206
124.67521,39.142382,0.0278962
124.67657,19.826432,0.02617722
124.67954,58.555717,0.02494809
124.69828,24.537425,0.02487695
124.70067,23.016979,0.01353243
124.70458,21.218239,0.01485717
124.70602,56.29586,0.02997006
124.70905,22.115376,0.01162281
124.72161,52.319939,0.01809945
124.7467,59.315062,0.02694782
124.75224,43.808711,0.01514194
124.75355,20.936976,0.0153455
124.75763,21.184306,0.01377408
124.75785,21.185855,0.01365942
124.75799,50.281973,0.02412889
124.75917,27.103978,0.02299223
124.76085,16.513458,0.0224438
124.76426,56.122763,0.02583615
124.76664,57.075459,0.02855814
124.7677,21.589152,0.0162174
124.77107,57.077294,0.02858945
124.77126,21.791401,0.01501069
124.77276,21.24669,0.01612529
124.77374,56.123914,0.02669773
124.78007,55.085589,0.02801429
124.78187,44.487587,0.02354154
124.78419,21.84633,0.01428432
124.79478,21.435782,0.0161257
124.79954,25.531711,0.01943103
124.80317,20.510739,0.01660758
124.80442,20.757475,0.01680597
124.81469,24.792653,0.01551918
124.81608,19.313242,0.01897997
124.82367,56.426252,0.0282461
124.83245,21.058852,0.01616473
124.84126,35.047242,0.01756272
124.84326,23.747296,0.01532627
124.84788,25.439312,0.01924477
124.8512,21.003562,0.01303087
124.87629,31.802035,0.02004269
124.8838,21.394305,0.01364638
124.88982,23.013054,0.01367568
124.89782,26.362687,0.01999019
124.89835,24.783884,0.02447351
124.9002,21.241386,0.0152309
124.90319,44.386703,0.02649216
124.90783,21.114303,0.0184773
124.90869,21.285359,0.01515976
124.91081,19.932478,0.01500229
124.91172,21.064728,0.01410467
124.92193,22.041914,0.01154858
124.94057,31.797335,0.01157967
124.94641,20.743227,0.01698918
124.94659,56.200101,0.02509869
124.95415,30.791158,0.02719124
124.95423,25.540197,0.02440347
124.96157,24.787859,0.02560334
124.96622,20.984972,0.01628821
124.97476,61.753536,0.0217655
124.97788,20.862107,0.01471173
124.98057,25.459075,0.02003332
124.9855,58.452319,0.027076
124.98594,13.878261,0.02962971
124.98643,39.448547,0.02762664
124.99434,26.386472,0.01990134
124.99525,21.066267,0.01410317
125.00482,20.649354,0.02741147
125.00598,25.759888,0.01937267
125.01057,44.264057,0.02331967
125.01075,31.977771,0.02511185
125.01575,56.426929,0.02515773
125.01865,27.58049,0.02022316
125.02854,17.358607,0.01556148
125.02984,52.510515,0.01722594
125.03242,58.03391,0.02621394
125.04124,27.093476,0.01958041
125.04507,21.068974,0.01735239
125.05282,26.022947,0.01562381
125.05801,30.417503,0.01963206
125.06237,21.060082,0.01662069
125.06903,20.875077,0.01678871
125.07326,22.574868,0.0125662
125.0747,56.473568,0.02824335
125.08487,21.106372,0.02304324
125.09022,58.478516,0.02761244
125.09045,54.139144,0.0115425
125.09522,18.621076,0.01848886
125.09857,21.131471,0.01688594
125.11039,22.384422,0.0261091
125.12269,21.737956,0.0256269
125.12684,62.809155,0.01613793
125.13172,21.724677,0.02564691
125.13208,58.418232,0.02528202
125.13579,56.476773,0.02779677
125.13854,20.111944,0.02611657
125.14373,21.105493,0.01686381
125.14551,13.469099,0.02932258
125.14869,21.067803,0.01504071
125.14938,34.084522,0.02893259
125.15636,40.278524,0.02572583
125.15703,52.518324,0.01743129
125.1572,58.045284,0.02654271
125.16443,21.079319,0.01498336
125.16485,44.367141,0.02353285
125.17001,25.905368,0.01960779
125.17794,40.264689,0.02542839
125.18075,40.266005,0.02610058
125.18195,4.0834229,0.02900557
125.1844,21.12965,0.0156621
125.18686,19.362213,0.01962876
125.18869,19.362724,0.0191394
125.19064,56.490943,0.02922442
125.19129,56.514922,0.02897677
125.19167,17.955804,0.02197934
125.19377,53.363085,0.01137981
125.20382,39.071599,0.02865243
125.20487,38.669155,0.02977717
125.20549,22.657764,0.01381528
125.21142,21.224599,0.01359303
125.21321,28.405884,0.01544491
125.21635,4.1505106,0.02881889
125.21693,49.646189,0.02006798
125.21893,36.80012,0.01917721
125.21926,21.373431,0.02091054
125.22583,39.239762,0.02861966
125.22984,16.580512,0.02206949
125.23717,38.633956,0.02905819
125.23788,25.82716,0.02787529
125.23829,58.856465,0.02735042
125.24026,40.290887,0.02549963
125.24409,21.253137,0.01539674
125.24862,38.701897,0.02861684
125.25532,38.861431,0.02872688
125.25563,38.697253,0.02935183
125.25779,20.982053,0.01438319
125.27924,21.171336,0.01624269
125.28531,38.807674,0.02887772
125.28948,39.698368,0.02737894
125.28978,21.312842,0.01412866
125.29358,59.359347,0.02617389
125.29517,38.431603,0.02985645
125.29982,39.259397,0.02701107
125.30507,45.68861,0.01306526
125.31069,3.8841571,0.02912804
125.31578,21.447846,0.01653046
125.31627,44.334609,0.02425755
125.31637,44.332985,0.02395596
125.31662,21.469858,0.02165908
125.32291,44.056101,0.0274043
125.32913,21.446875,0.01515468
125.33258,15.301289,0.02246182
125.33576,16.301028,0.02846074
125.33807,20.867492,0.01706993
125.34347,21.52785,0.01683572
125.34392,20.910548,0.02193556
125.34731,21.097022,0.02195056
125.34844,41.707443,0.02460177
125.35263,19.14778,0.02656799
125.35443,56.257881,0.02916698
125.35988,21.130851,0.01637215
125.36168,24.453087,0.01978152
125.373,56.527462,0.02883931
125.38506,18.209755,0.02932755
125.39179,15.057839,0.02255039
125.39476,3.1743884,0.0299958
125.39965,16.496906,0.02510718
125.40522,21.116269,0.01495993
125.418,57.007417,0.02623872
125.41956,44.169748,0.02395591
125.42948,39.440255,0.02789724
125.43054,37.21729,0.02994915
125.43056,3.7926014,0.0297494
125.43202,16.211557,0.02822358
125.43511,27.177548,0.02352052
125.44632,56.293603,0.02923509
125.45393,56.28991,0.02920684
125.4567,39.247099,0.02818408
125.47611,22.641322,0.01248417
125.48305,56.603749,0.02923845
125.4847,21.02389,0.02576885
125.49064,57.081169,0.02646455
125.5011,11.827748,0.01500226
125.5052,57.326105,0.02733613
125.506,21.342972,0.02166573
125.50705,38.393389,0.02824666
125.50794,4.3925729,0.01416982
125.51104,57.308443,0.02665507
125.51271,57.310576,0.0265701
125.51286,37.020847,0.01216368
125.51477,57.305957,0.0270138
125.51504,8.7526106,0.01382449
125.53003,3.747076,0.02937366
125.54403,45.663641,0.01306584
125.54446,21.085439,0.0132372
125.54453,3.2680428,0.01375909
125.55023,43.47893,0.02305653
125.5537,58.028357,0.01645043
125.55656,4.1976959,0.0129151
125.55778,20.742202,0.01638857
125.56764,21.092562,0.02227761
125.57459,20.088278,0.0141827
125.57495,3.3080643,0.01361929
125.5791,29.387843,0.01316147
125.58245,55.895306,0.02862088
125.58752,27.410432,0.01109837
125.60326,25.509073,0.0277978
125.60491,17.847037,0.02699889
125.6075,1.0907397,0.02731265
125.60803,4.1632528,0.014917
125.61463,57.832225,0.01633495
125.61806,44.06778,0.02342305
125.61872,56.075423,0.02602693
125.62083,4.2175677,0.02872944
125.63111,20.967907,0.01557882
125.63137,33.950335,0.02068309
125.63637,7.8389177,0.02647781
125.64426,50.440814,0.02425525
125.64965,20.996168,0.01520453
125.6498,21.464993,0.01590996
125.65533,42.55657,0.02425299
125.6679,3.7629272,0.01336872
125.67042,25.116072,0.02873965
125.6737,4.3278483,0.02878398
125.68731,24.296927,0.01285296
125.68927,4.2723731,0.02805311
125.69009,24.300046,0.01292043
125.69752,17.330892,0.02131473
125.69886,9.4918167,0.02002777
125.70365,27.715361,0.01974608
125.71646,4.4732328,0.02938895
125.71898,25.558401,0.02760999
125.72104,21.077978,0.01481078
125.72199,3.5711855,0.01326355
125.72766,4.3124584,0.02804836
125.73136,13.622854,0.02970201
125.73565,3.8090163,0.02946792
125.73656,21.344857,0.01523673
125.7383,3.8424012,0.02917797
125.74013,4.3856845,0.02846344
125.74043,25.738711,0.02791489
125.7434,24.864199,0.01821179
125.74408,27.707702,0.01978853
125.76642,57.181618,0.02684251
125.7723,4.3633803,0.02666208
125.78014,47.092532,0.01396442
125.78965,54.69082,0.01425206
125.79032,17.053637,0.02472506
125.7934,56.580991,0.02968625
125.81844,23.14777,0.01344632
125.83058,27.510295,0.0196958
125.839,37.670376,0.01284762
125.84467,21.96969,0.01552172
125.84606,25.560856,0.02780382
125.8483,57.424602,0.02691408
125.84913,9.3956482,0.02658052
125.85129,4.2384098,0.02830011
125.85318,24.673442,0.01555899
125.86906,9.4010056,0.02686202
125.87237,21.613006,0.01728215
125.87441,27.136515,0.02380859
125.87522,18.749433,0.02658832
125.87804,4.2995058,0.02745706
125.87833,27.135404,0.02375029
125.87945,50.514098,0.02429778
125.8858,4.4615149,0.02753942
125.88611,21.338096,0.01803427
125.88662,27.131342,0.02420437
125.88895,18.32678,0.02649175
125.8891,41.214659,0.02614175
125.89255,21.347636,0.01797373
125.89274,30.966237,0.0178477
125.89399,57.140537,0.02681235
125.89407,10.2375,0.02571133
125.89567,7.1851889,0.02900041
125.90336,39.108108,0.0294167
125.9035,41.83781,0.01348245
125.90429,18.662343,0.02463807
125.9079,4.2594792,0.0281878
125.91194,52.602856,0.01723034
125.91513,18.29995,0.01929241
125.91559,39.341639,0.02855613
125.92104,4.3259083,0.02949741
125.92268,21.434882,0.01712042
125.92643,29.504334,0.02558105
125.93166,51.608146,0.0177848
125.93937,15.261943,0.02629433
125.94389,19.157186,0.02654794
125.94945,17.990709,0.01543341
125.95892,39.161705,0.02388012
125.96461,9.8465793,0.02646692
125.96771,21.41866,0.01699542
125.98035,20.975478,0.01569909
125.98649,4.1513752,0.02908951
125.98969,19.061266,0.02246885
125.99224,3.063098,0.01487844
125.99811,4.2460102,0.029696
126.00465,58.260637,0.01802542
126.0065,21.027317,0.01544858
126.01764,21.011884,0.01549544
126.05447,54.958893,0.02542505
126.06151,34.327656,0.01737578
126.06978,57.288337,0.0262455
126.0733,4.2681519,0.02920512
126.08118,25.674455,0.02816048
126.08167,17.652748,0.02899247
126.08437,20.533251,0.01993142
126.09041,22.540292,0.02032953
126.09683,54.067877,0.02981508
126.10403,20.940063,0.02282517
126.10763,4.2476805,0.01362075
126.11965,16.208843,0.02229475
126.1211,21.044508,0.02179555
126.12892,18.597091,0.01969371
126.13276,54.858217,0.02512366
126.13279,54.853885,0.02493858
126.13371,54.859643,0.02513629
126.13739,21.451745,0.01647014
126.14026,4.3754128,0.02906193
126.14505,18.394025,0.02573593
126.14607,18.512263,0.02051791
126.1503,59.441775,0.02666792
126.15031,22.020454,0.01559464
126.17542,20.938611,0.02287221
126.17995,22.748371,0.0252027
126.18036,29.989878,0.02542011
126.18648,21.34296,0.01642233
126.19794,18.545478,0.02075011
126.21557,9.2249589,0.02007213
126.21642,20.991222,0.02288716
126.22139,39.110868,0.027377
126.23495,20.098833,0.02607911
126.24148,3.5920337,0.01387785
126.25927,38.85085,0.02965179
126.28895,42.300283,0.0238852
126.30029,20.334752,0.01471434
126.30142,24.370054,0.02541433
126.30854,30.818685,0.02334229
126.31038,25.016114,0.0219646
126.31772,6.7678784,0.02965911
126.32278,3.9335821,0.01390808
126.32902,20.398123,0.01523857
126.34892,53.144134,0.01953208
126.34934,17.364109,0.02356922
126.35005,30.273101,0.02547254
126.35032,15.75608,0.02819106
126.35608,21.670971,0.01472407
126.36967,4.5261083,0.02920732
126.37158,57.814368,0.02681275
126.37274,27.499243,0.01599853
126.37643,37.500289,0.01276916
126.38461,27.608714,0.01958003
126.39502,39.836036,0.029471
126.39853,23.959185,0.0222054
126.40604,59.880296,0.02558428
126.40987,21.142546,0.0230516
126.41601,25.723699,0.0166075
126.43923,19.449291,0.02524279
126.44533,49.573438,0.02375788
126.44902,21.879477,0.0157081
126.46117,18.166693,0.02885625
126.47464,39.186029,0.02733676
126.48781,4.4847488,0.02889591
126.48927,27.031978,0.02994727
126.49069,13.990175,0.02620165
126.50444,4.5073396,0.02852822
126.52332,21.667581,0.01458237
126.52535,20.416119,0.0225932
126.52737,20.22169,0.02515411
126.53099,21.456708,0.01496816
126.54729,21.017427,0.01598224
126.55729,21.299924,0.02327093
126.55906,15.894214,0.01235195
126.56494,59.802136,0.02628387
126.56538,20.230592,0.02526929
126.57524,27.84013,0.02007754
126.58071,22.876665,0.01766365
126.58793,22.899702,0.01801139
126.59008,20.270606,0.02527201
126.59442,21.852306,0.01776296
126.59732,23.537983,0.01885192
126.60368,59.89549,0.02672195
126.61113,59.795705,0.02607259
126.61123,20.798119,0.02530223
126.6171,20.721935,0.01595131
126.62159,22.261156,0.02846304
126.62705,17.088473,0.01815527
126.62832,22.240001,0.02830687
126.63702,23.192762,0.01881534
126.6499,22.950906,0.01959641
126.65296,22.422334,0.01798095
126.65895,40.448782,0.02443528
126.66882,20.967408,0.01536419
126.67178,17.838669,0.02893976
126.68361,48.808691,0.01031153
126.68482,32.243693,0.02508748
126.68523,48.810949,0.01038732
126.69416,55.124884,0.02362468
126.6993,17.374903,0.02119764
126.70104,20.361214,0.02505822
126.70408,20.364847,0.02509538
126.7126,43.601678,0.01371362
126.71585,18.620217,0.01251045
126.72187,59.936051,0.02700767
126.72324,22.483193,0.01743524
126.72921,23.232472,0.01954645
126.73041,21.554521,0.02572856
126.73332,42.358743,0.02384242
126.74121,54.88655,0.02944428
126.74243,54.888176,0.02963893
126.7439,36.193645,0.0285436
126.75582,21.706779,0.01525247
126.77484,21.64529,0.0251486
126.77848,27.771753,0.02038409
126.78409,27.810465,0.02027939
126.78628,4.5546014,0.02806902
126.78775,56.387809,0.02985963
126.82312,59.807061,0.02712382
126.82641,37.781262,0.0215486
126.83403,21.720302,0.02328522
126.84011,27.373326,0.02976484
126.84388,57.705246,0.02712305
126.84969,23.180053,0.01760333
126.85375,23.56729,0.01861922
126.8556,17.28215,0.01914382
126.85613,39.473884,0.02904747
126.85807,31.030782,0.01922498
126.85997,23.568754,0.01843876
126.86049,17.28408,0.01979721
126.86534,60.030231,0.02674181
126.86552,17.287162,0.0204329
126.86794,35.44635,0.01421728
126.88363,36.145439,0.02907585
126.88439,14.569604,0.01425698
126.88774,17.204422,0.02018996
126.90161,33.802632,0.01204867
126.91064,21.256787,0.01604898
126.9251,21.479108,0.01442195
126.93373,21.465857,0.01483075
126.93894,46.205763,0.02507702
126.94148,24.850688,0.01249584
126.9462,39.54708,0.02918801
126.96376,36.334687,0.01741991
126.9766,19.034952,0.02991462
126.98012,29.450096,0.02986008
126.98589,17.701301,0.02702736
127.0033,20.166883,0.01990604
127.00611,54.440992,0.01215476
127.00802,54.447032,0.01205374
127.01007,29.530343,0.02562433
127.01064,54.440997,0.01221741
127.01168,20.996729,0.01819624
127.01573,40.852446,0.02393099
127.01853,17.372893,0.02091377
127.0203,8.5652913,0.02553558
127.03078,21.203815,0.02022495
127.03145,20.262144,0.01474289
127.03681,26.094979,0.02393168
127.04238,20.305358,0.01483826
127.04849,17.374715,0.02087294
127.05394,55.269804,0.02949311
127.05993,28.057312,0.01972046
127.06605,21.151972,0.0149477
127.06806,22.034763,0.02151567
127.08723,39.330429,0.02663857
127.10635,40.630573,0.02456728
127.1078,25.014635,0.02873664
127.12775,22.125584,0.02010807
127.12911,17.467191,0.02106394
127.13441,60.903929,0.02808695
127.16991,17.555305,0.02735617
127.18287,44.175082,0.01532361
127.18505,58.151652,0.01802543
127.18575,29.328602,0.01941506
127.18698,22.064882,0.02050034
127.19215,22.053472,0.02035379
127.19481,40.665886,0.02446344
127.19969,19.625274,0.01876432
127.2022,28.920499,0.02994834
127.21938,58.203943,0.01770942
127.22046,39.413428,0.02917442
127.22067,17.551276,0.02119342
127.22636,34.651656,0.02104834
127.22774,15.787515,0.02843665
127.22931,0.622818,0.02998451
127.23827,25.696097,0.01343353
127.24836,56.09311,0.0257863
127.2522,39.020453,0.02952915
127.25295,21.96336,0.02040616
127.26906,25.299027,0.01262166
127.27314,25.772636,0.02786056
127.27983,52.031982,0.01766613
127.3035,40.854478,0.02509556
127.30376,40.587394,0.02827466
127.30861,39.257222,0.02989535
127.31215,55.522992,0.02568014
127.31253,55.526149,0.02529323
127.31796,23.809014,0.01816986
127.32334,26.397036,0.02548085
127.33025,2.645056,0.01383001
127.33036,48.849561,0.02352698
127.34212,46.412722,0.01498942
127.35677,42.712405,0.02419343
127.36522,55.015129,0.02544751
127.36868,55.01722,0.02517316
127.37499,31.675464,0.0182753
127.38611,14.451921,0.01974488
127.38614,14.449472,0.01931061
127.3884,48.794506,0.02346306
127.4083,15.850325,0.02188009
127.43484,22.424414,0.02500463
127.44342,46.634837,0.02403135
127.45779,48.779989,0.02401523
127.45963,48.781121,0.02357611
127.48446,51.973385,0.01742278
127.48627,21.388204,0.01492326
127.48823,20.62629,0.02550051
127.49962,52.896156,0.01829436
127.49985,52.697222,0.01415643
127.50801,54.978206,0.02585007
127.50842,49.686053,0.02379248
127.51052,21.488653,0.01525009
127.51193,49.68368,0.02412731
127.5136,40.591273,0.0153503
127.51663,19.710141,0.01554745
127.53789,24.787322,0.02101135
127.54132,22.841109,0.0245886
127.55767,39.888456,0.02994634
127.57837,39.906123,0.0299092
127.58046,39.905562,0.02994258
127.58328,40.460932,0.01024978
127.60641,33.058155,0.02086006
127.63067,18.202087,0.02712691
127.632,18.206109,0.02689036
127.63413,19.739795,0.01547432
127.6363,42.991175,0.02446585
127.64059,24.938254,0.02846038
127.64654,41.102643,0.02814567
127.65119,29.426724,0.01178799
127.65363,44.474285,0.01394254
127.66406,22.250997,0.01688609
127.66875,20.599694,0.02007302
127.67203,52.300685,0.01695366
127.67568,49.367922,0.02376948
127.67648,52.29627,0.01707234
127.67917,49.368266,0.02379743
127.67983,17.379421,0.02789046
127.7144,12.501063,0.0156953
127.71511,19.821925,0.01554632
127.72149,20.608465,0.02017463
127.72554,20.248062,0.02109785
127.73006,40.008586,0.02925853
127.73083,42.223433,0.02489256
127.73492,55.835169,0.02542083
127.7396,20.524441,0.02009021
127.74365,31.365626,0.02754555
127.74655,39.839718,0.02904162
127.75527,45.077691,0.02906518
127.75622,37.366924,0.02839532
127.76396,9.5303541,0.02984928
127.76397,34.344462,0.01356533
